,apogee_id,source_id,delta_chisq,f_imp,training_density1,training_density2,q_cannon,rv1_cannon,rv2_cannon,rvs_spec_sig_to_noise,radial_velocity_error,rv_nb_transits,single_fit_chisq,single_fit_training_density,single_fit_ca_resid,eq_width_849.8nm,eq_width_854.2nm,eq_width_866.2nm
181,2M16164364+2340390,1301942851004908672,15.488311111910207,0.054028936634979735,0.0001694693098923234,0.0004852620537109826,0.8413724133870365,0.195521257185157,-3.9591862194731796e-05,51.34166,0.4484336,31,2135.663097318056,0.001358308642825901,420.6069272818862,-0.0003701685399364381,-0.008030465303187835,0.002367095245398126
182,2M18575657+4902411,2131802344446487936,24.235797994671884,0.08630001722488863,0.0007123875761562887,1.0000066943341764e-07,0.842678064369229,-1.5886199020080334,3.480583869879776,51.97934,0.42004684,20,2157.240524343042,0.00045915836499968183,327.2315495739915,-0.004499891407268825,0.005978107203397844,-0.0009169505858051062
183,2M12093352-0006083,3698763407966451456,14.5147390770112,0.04905115484545581,0.0013288337893246863,1.3290985650441575e-05,0.7919142405291377,2.1386863036132944,-4.262453040575574,58.664413,0.43805227,20,2339.0051400614334,0.0032181296585827137,516.7655366256279,-0.00037509390537538513,-0.0036563362376325014,-0.0074629929821214535
184,2M11544407-1801503,3567980760451376384,29.444920415904562,0.05895158626012157,0.0008955069453000231,0.00011526897943572756,0.9142714448329864,3.8879129689744683,-7.822319011028172,95.316864,0.44019088,35,1971.2064905382858,0.0008038341199513364,410.8536140454999,-0.0005383210966224814,0.005238133652487876,0.0013046146066493566
185,2M13050387+5724349,1577010668518656384,29.685800799303706,0.079666263392648,0.001168002507502715,0.0003594753337679365,0.7405592608795186,0.3445421697774159,-1.1577385496737649,74.79773,0.33616248,22,2228.703546386411,0.0007913224267265614,383.91075649657665,-0.0029065235111974666,-0.005540966986995074,-0.0059640878428850255
186,2M13421257+1843215,1247960888826000384,2.7347214847700343,0.06474935174049579,0.0005198180087660039,0.0006450553254163967,0.983743409963467,1.2130261826455158,-0.651186024652929,53.37248,0.38893384,20,2337.6467110445433,0.0006854366883289589,323.4001115215301,0.00404791600686501,0.0015464450146355222,0.00044117269913545134
187,2M19371984+3844411,2052179015206598656,14.007136983168039,0.02451348602389319,0.000912482470870411,9.967829148014974e-05,0.9018422783633336,-0.5909456641059119,0.4220238906538624,102.08488,0.28444162,10,2236.4705398413043,0.0003996146138382682,303.0991783540729,0.0012631080701204058,-0.001147153504463793,0.0008846255163351533
188,2M10531145-0102427,3803152072699459584,23.483892410208682,0.1382773998256169,0.0009696965562811392,1.301054270875803e-07,0.4691462730569436,0.47807106250551723,-31.032874501398084,79.515114,0.24806179,7,2375.348254176056,0.0007486045336505579,493.2535093946009,-0.000379071235789511,-0.01221122516822845,-0.0004609878556557446
189,2M17312022-2603207,4109719932026381312,46.44837911961895,0.06268377688677707,0.00028146939373593715,1.6692803714568151e-07,0.7619166891813565,0.9694163585095695,-5.69277294114548,75.14497,0.38708597,10,2374.595617099896,0.0010570454735726903,581.3865807269507,-0.004677240737661174,-0.005301701381114133,-0.007324575730911928
190,2M10372552+2855416,734495963745409024,17.16074990591369,0.013799439269962145,2.976458423412641e-06,3.726163227474234e-05,0.9896146278093279,1.9931871492853321,-2.298731476926568,82.465546,0.22563577,10,2481.1163909007623,5.0713172735048806e-05,547.4058870296371,0.007305950435599121,0.008781511745788761,0.005735741174350514
191,2M02482248+0833322,20694526821675520,28.36309331333814,0.0911919073068073,6.184042918909582e-05,1.0000045783244538e-07,0.9501887507249718,7.70263935395475e-05,-0.21746334403714201,68.55211,0.35419732,11,2358.9582419549115,0.00029805451817796307,455.0767130397094,0.007634244700901684,0.010171149899381317,0.006993592824989417
192,2M14300924+5057523,1604564258112458240,29.545630118988356,0.08116851829363758,0.00011943258131959133,0.00018459833854679667,0.7811407821495536,0.8175495360702812,-1.485793582565532,97.83379,0.28837794,30,1991.3343077532977,0.00011831771149589494,469.31366777313764,-0.007232972497664928,-0.0050531197773955585,-0.0057543967860318535
193,2M13501384+2726073,1451534126679115136,40.34070157126553,0.11312221717299954,0.0006233141328039265,1.0000003246502693e-07,0.5798387947749226,-0.09053784850193292,17.54964425122522,71.84326,0.46087873,31,2160.8339714059534,0.0010316003663193864,318.58452947367175,0.0005130820214575404,-0.0005844679876577631,0.001632811601067745
194,2M12541780+2751439,1463758496956399616,30.77450577293257,0.06654293154919035,0.0015342055449536452,0.000269632748632055,0.744444210825057,0.38352850504315894,-0.9183452558493961,106.349014,0.25946927,25,1910.218173927628,0.001246648245656547,381.7650582407593,-0.0022914653163834285,0.0004870727264424354,0.00013343907658847388
195,2M13474757+0112210,3664051482279903488,19.377201421817063,0.04272871390287445,0.0011862572201402186,0.0006180428642677454,0.9645771295483898,1.8873212713345533,-1.9939093512041528,235.3482,0.18683061,18,1853.2604361496474,0.0012319670195308791,649.6503374651087,0.0019107713709410183,0.0018888901778657742,0.0009511502671264513
196,2M09274719-0707540,5745233995010041600,46.415578022004865,0.06281240117893765,7.193430371266722e-05,5.407574151270673e-05,0.9413227584157665,-5.56694016837498,6.610261319819277,91.11536,0.64814246,16,2229.703093019308,0.0002469106244053766,464.9548317365839,0.006710951745082827,0.0030233261986949214,0.00010836831936428208
197,2M17142852+6025254,1437539714479691264,2080.4828275657346,0.4459679216091189,4.271414791425551e-05,1.0002418831706877e-07,0.7938021223492756,-1.0596939254610884,2.623186975715386,53.30574,0.4306059,17,4010.8491378890985,1.0000011834691919e-07,1043.3130661755583,0.01372005681285914,0.031243788670743993,0.02339101267529824
198,2M00505932+8438080,573355254727667456,88.57265977077896,0.126009636817018,8.662889567423694e-05,2.735922799241674e-05,0.68616661077486,0.11722884651288207,-1.0050953085406711e-06,233.86815,0.24224222,16,2336.981444822084,0.00013460254885860266,2944.354426877703,0.0030016279876026774,0.009158165197293282,0.005904482519439677
199,2M03295383+3020502,120740468518816384,66.15012628807835,0.11445011615417143,3.505180542792899e-05,1.0000836430640884e-07,0.7058345794136133,0.9721856421596696,-1.2442014963692682,75.37636,0.27556682,6,2844.8803127220795,1.9820381569355566e-05,614.8453247570487,-0.004275958214801816,-0.011961740520877631,-0.006429426784394361
200,2M12434978-0712103,3676253450008418816,38.59126321279268,0.06954948742921642,0.0006788049173749148,0.0001444825388073886,0.7493941026027671,1.3197258335434918,-3.9564769181330086,62.569283,0.3560663,32,2042.6255755614638,0.0008795763934890179,316.9870683433328,-0.0010616580773556415,-0.008488978092729551,0.0013390686172710374
201,2M11010673-1138315,3756838684432978432,29.864996035542845,0.11628643071038544,0.0001961189199396755,0.00018159696572084462,0.8192288517039659,-0.5421607651435747,1.3653961097155802,118.32582,0.33540788,12,2084.9273248022587,0.0005818040390915232,313.70809641822666,0.0008411240657853273,0.0015572786920889099,-0.0010562910776437235
202,2M17452041-2207124,4117073736331419776,15.408391227409993,0.055763434827147254,0.0011863070606512938,0.0011415355079199088,0.996187782835394,-3.7913619265270517,3.264437252323833,83.11574,0.3276845,8,2566.2916283369723,0.0034307609746061073,419.637807369385,-5.252827947447463e-05,-0.000904152801063496,0.00042432572373217415
203,2M11554732+3524354,4031496616035758720,23.13180600461419,0.06439757805797607,0.000434651458641408,0.0003806043607244833,0.821610649066135,1.5793197086719881,-2.068522840897139,52.754574,0.56271297,11,2219.876070441415,0.0009304038601187578,424.8751332558658,0.005260488364154728,0.0037422034553244196,0.00462543191510891
204,2M13555788+3151529,1457178126022665344,13.870095284879653,0.019982124594256384,0.003972032808208715,0.0014324399189705442,0.9801155196649634,-0.6698165433379064,0.5082345486255813,265.82245,0.15838908,18,1654.2697875641977,0.0017237607181570128,427.72943289655996,-0.0004084187599121842,-0.00016990415353604593,0.0022069646047495205
205,2M13470529+2623552,1451313915115783936,19.10073752291737,0.07445076558834,0.0019825970571324177,0.0004061508722987339,0.8387931002894754,-1.2012602411417093,4.460856267464316,87.57294,10.37686,29,2023.7025327680458,0.0030759325127112744,900.3903006412249,-0.0019762021971088954,-0.007625130727215345,-0.006468663899209484
206,2M19192112+4621466,2127709760308839808,3.794405203158931,0.05538568245890483,0.001033352992687619,9.633144688587733e-05,0.9209123021051596,0.4913618874821022,-0.033310334873207524,77.11053,0.35423553,20,2339.0496229929895,0.0017246306608954662,311.30705082156203,-0.002626078281758279,-0.007652836139956848,0.0020869853918383608
207,2M14555661+4535089,1586853427892841216,6.436803402968053,0.04622312526772504,0.00042325104152867766,2.333598680078822e-06,0.9703329809988623,0.6122852634226529,-0.6239921971356102,70.30691,0.3823426,26,2094.837592548821,0.0004476659335770581,578.5358617473825,0.0014061493718074188,0.007987350229154802,-0.0038256825481098175
208,2M14535993+3739387,1295941652117429760,29.98293629083446,0.03487475521229918,0.0003297045833033423,1.0001270824192795e-07,0.5916178467751445,-0.5133148603415507,16.65932992854924,75.424324,0.38597086,31,2033.0911134578173,0.0005933441460963903,310.4103341123713,0.003743701596417914,0.0033492583775524784,0.002158095167709842
209,2M13414696-1648269,3605134357864249728,18.48470552845083,0.03300051091140089,0.0003081836430086902,0.0006144265572582275,0.947405723242418,-5.428093533876298,6.5992186279168905,98.00418,0.5623227,4,2674.074798720705,0.0006402251140394036,582.8310817059717,-0.005402574881950157,-0.008517555818770785,-0.004963356405586629
210,2M16441145+4746535,1408805318117780608,16442.16926555893,0.6538770618221827,1.0000004993014084e-07,1.2383546724768647e-05,0.9970867282244773,0.7180832689823897,-0.49231571425745363,131.5806,0.20422536,20,18885.984223783988,1.0000074111519116e-07,3175.492880528239,0.006782901915994063,0.019999323531546865,0.01471971119988131
211,2M03465373+2335009,65004712279475712,9.717736589914693,-0.013400277173605426,0.004697010576224393,8.606053514990345e-06,0.8653487312691486,-0.9251834682386596,2.3606600267373024,82.95838,0.29002896,14,2094.2145745925004,0.0022559059126987945,1762.1020708768042,-0.007290541627681635,-0.014602222408849137,-0.014043753931113788
212,2M16272572-1200108,4331536404203140736,7.451750939597332,0.008401722457448755,0.00012994663099317075,2.6340833992664176e-05,0.8840207582438943,-1.5968537664032914,1.7938146037781895,97.51397,0.30307364,9,2282.296604629138,0.00023383307120333906,921.1081433012545,-0.00467860678006851,-0.010620162496933013,-0.005825669926772234
213,2M03450245+3255112,217863384320728960,23.81748193598378,0.08337025638321875,0.0003851326279085401,0.0003110510487483799,0.9924023569257336,1.7006415295606734,-1.5307288797844292,135.23125,0.2094036,28,1894.2373630648417,0.0009902196686913853,650.5026855611209,0.004195163941958694,0.0033553004504131147,0.007944375689335398
214,2M09382295+5653453,1025235670245741696,52.84559236547739,0.16175181209052086,0.0002024429627594693,0.0008439830197581985,0.702956866116218,-0.4068158119230955,-0.0007027088981374865,62.859974,0.3643888,44,2102.889157483387,0.0002997263240624953,350.0621602902173,0.00040971015226578205,-0.004036087778819883,0.0031912924759106734
215,2M11282341+5318257,839630445255955456,16.369070985976578,0.05942685093395104,0.0006366486080146375,0.00028663485707255645,0.9207668620514265,1.3731491396383713,-0.9386443052282233,94.29377,0.24680619,38,2170.6616064534346,0.0017718032388159873,368.7629068334444,-0.0031869160068251703,-0.004507004977994107,-0.00574365534197218
216,2M00392911+8443569,573546604111822848,31.401640608977686,0.0746128861687361,0.00011802521611199555,1.0000021255845976e-07,0.9087815284718154,0.5859641593689994,-1.0417945799589376,89.273476,0.28661048,18,2336.929859555202,0.00046172111417275535,1350.6729511057856,0.00491197058869009,0.009751523956952215,0.0022101880726576135
217,2M08515094+1128486,604890416442278272,31.241886263742344,0.09750891667231135,0.0011483073838521964,0.00013230231777120076,0.8072739614066878,1.843190846821334,-5.685514966303304,55.886177,0.32015732,25,2231.0189677951594,0.002067047660179525,392.6837627210807,-0.007907313382784043,-0.0007870832241587567,-0.004269556904360559
218,2M14534235+1718283,1188271013893856128,7.531093669661004,0.06647837176221622,0.00025535405605111303,1.314574597868663e-05,0.9136325624612684,0.8485655389655974,-1.0696272588891638,60.98264,0.48817474,17,2340.735972445567,0.0004573448073889255,378.8140260804637,-0.004638883734578861,0.0007405808655802796,-0.004227956421672283
219,2M11200455+0823285,3818677967157504896,34.82772563356002,0.08707978621715266,0.0008625728469470352,0.00027738261086517676,0.9606142799913393,4.272175964456194,-3.487607266916569,79.70894,0.31867865,17,2160.660765297205,0.0006997186946481996,410.8888940347134,0.0031856063649295377,0.0030177679701289843,-0.0027348382647681413
220,2M13082360-0200536,3685649498422144768,28.710332438693058,0.07046286298601627,0.0023322660888091314,1.7507248097990548e-06,0.5972839767046678,0.5149784102255622,1.2228557749967,70.85373,0.33194336,13,2126.201123392603,0.0012805153546292286,327.95802224711525,0.0010306704145839564,0.0017704289332784165,0.0015925535942539289
221,2M18460819+4729580,2119594093183142656,30.633581359458276,0.031676362160010414,7.735270367121139e-05,1.4654552816044176e-06,0.6726852289160578,-0.38992463156426616,3.5188880190616065,74.87925,0.2721409,22,2324.168090564346,0.00027249772975700647,388.0912708577872,-0.001141628690401079,-0.004008618246219057,-0.0051673133343198615
222,2M10471913+2047124,3988313193776047360,25.250945386839703,0.09500757427698471,0.0005831729951416762,0.001116772571794585,0.8977756479469254,-0.8209958464869948,0.8970209215308143,103.309654,0.34856305,5,2301.1034092841496,0.002849480918825432,3195.012964199388,-0.007620065270207503,-0.014085089547869504,-0.010220601462388356
223,2M18264714-0415520,4257527554984828160,34.65489805969628,0.007084031734660664,0.0011940692367362464,0.00014339380236537113,0.6872433080016191,2.472047312412494,-10.929964128602276,66.2191,0.32630578,8,2422.1703206112734,0.00025586506182437334,695.5360037114475,0.0004067317690003144,0.0029135245459527225,0.00406945490315583
224,2M16405208+3528054,1326869058781124480,45.23213424515552,0.13471706160812003,1.0000481559308437e-07,2.6974345622758353e-07,0.6885934189874873,1.6361034814594624,-0.08635772416759768,56.859276,0.6301682,22,2314.191638309526,6.585205878868904e-06,790.6502006058603,-0.005839449234324982,-0.018226768981404632,-0.022518966859632342
225,2M12565196+2748091,1463699260767522304,16.61349398365428,0.061641496802623694,0.0021269109135064177,0.0008066002688232734,0.8588788437167577,-2.119168255742288,2.771109080850521,129.6748,0.2691628,15,1892.9066173157944,0.005215959385167595,525.7672780344324,0.001305573748495203,0.0037262991558177044,0.001411797000093988
226,2M14485951+1250470,1184559440595773440,21.75653218595926,0.04971526873021424,0.00024979854721309994,8.396945165556601e-05,0.8110693385501272,0.7138059053786925,0.3586540411404021,79.28851,0.25499803,11,2345.741794576694,0.00027032376151334337,419.02712320136504,-0.0011479773551024612,-0.006001190526618524,-0.00218083444536756
227,2M19485701+4258312,2078704801941044864,24.274905220424444,0.08338337926490903,0.00039396219473034674,3.0128415016526797e-05,0.6962851936429323,-1.6061644812798341,4.182947496726363,67.200676,0.37717637,18,2304.343279259958,0.0005724793161911398,419.6856047353149,-0.0041389983806534485,-0.012546228645776501,-0.006869611640544342
228,2M11170614+0835032,3818753829164338176,2740.67263957677,0.4386860793211206,1.0001406681872806e-07,5.191605466697667e-06,0.9891097773197445,2.2015377787118084,-1.322190233951205,50.13524,0.41338304,13,4940.550501029535,1.000002637351601e-07,1087.3303903339606,0.007286041873726102,0.036218859406251025,0.010844001500270293
229,2M08525368+1034430,598592993657632512,35.80689364065756,0.07358326143510413,2.5120909999284284e-05,1.0030772703358066e-07,0.924056213761171,2.04628072301961,-0.8885771523944187,73.3672,0.38630855,42,2361.0705273598232,9.035346652844406e-05,748.1386961830337,-0.0036632961905344883,-0.007874881287341672,-0.005886562002623878
230,2M10494357+1527559,3981490384823354624,13.484704688753027,0.011238188530140225,0.0012015088664354967,0.00017176509327310557,0.9018634799653058,-1.6311022391902932,2.9519370709659185,81.73834,0.201729,14,2170.204645257809,0.002019873457752131,335.7459951069994,0.0028922347654729017,0.0015410600240251572,0.0027716648055349903
231,2M14562465+4232392,1489470576372251904,18.16067033717445,0.08732752102832299,0.0005876860506948574,0.00028338117634530476,0.8270049821630071,-1.8387055306211957,2.841932870584403,82.79102,0.31787384,30,2262.7318777149408,0.0010230023043546253,367.97648304144076,0.0025751862196119767,-0.003617204641222499,0.0002555271706223892
232,2M15062235+2246333,1262054119633951104,0.8318378206927264,0.018824235769118226,0.0005671943559166685,0.0009983702836463633,0.9622737963321946,-0.7568928067743443,-0.0019862658684842074,66.93831,0.48371556,28,2062.776896874796,0.00072731335334262,342.6853895486943,-0.0014232321294150151,-0.007953263024049993,-0.007771034344338456
233,2M19432205+5041430,2135369714223293056,41.7619404251509,0.06482318980337831,1.45804588717174e-05,0.00010299976085640252,0.9865804883373356,4.170400664255319,-3.4548111956943917,59.695793,0.34893525,17,2539.0363300254476,0.00010314979760160018,356.46980010026925,-0.004175169538339142,-0.008942295557063181,-0.006444680887220068
234,2M16573483-2133036,4126314414320320896,16.473203347381514,0.05285518848816389,1.001097406760434e-07,9.031305701294361e-07,0.9044232187517549,-4.548816449584204,6.582008861314155,58.802982,0.43769798,25,2218.160218095271,6.90643632908114e-05,319.20481457740334,-0.0027295784161373163,-0.005422839708540484,-0.0007913608033588654
235,2M12285643+2632573,4008820429959330304,5.817923717012491,0.03793781571092186,0.00032886667497647015,0.0002863149691602616,0.9255219004926802,-0.8885849168330678,0.910540570280405,76.50163,0.23449734,12,2143.16891552744,0.0007976771545895951,1046.0790579329177,-0.006088636485296844,-0.013071867412705468,-0.009231210606521906
236,2M19590992+4523296,2085187316339631104,27.919373253729646,0.04456841676516209,3.708126924062292e-05,5.661663024490514e-06,0.8148256424318803,-2.106333558496358,5.306065148234378,93.84523,0.24229507,17,2224.990714410198,0.00023559962692155115,972.0840652603578,0.0063155187773681065,0.00631713488509312,0.006807065887058704
237,2M19063321+3929164,2100451630105041152,7.150039487921731,0.012352726901592103,0.0010259116471571115,0.0017644383126383875,0.808963149686383,0.9035222732704927,0.00016934756975565046,71.27557,0.30858505,17,2406.3904240906945,0.0013484768192844059,446.3257545024087,-0.005199449469989249,-0.0008522190657981816,-0.005050920483290907
238,2M14033371+2727437,1452416244241874816,25.66739427781704,0.06699618262247956,0.0018165763674113855,1.0001794819480146e-07,0.5676805197043248,-0.799266049706425,19.402293470897167,66.76052,0.413899,33,2048.2048841104584,0.0021507221780678715,736.284369105884,-0.011059872193332435,-0.012607825855774022,-0.008341503051402717
239,2M03423195+3223173,217452721024416384,9.76162173318744,0.06832130016720661,0.0003159195250709023,1.0005085464492799e-07,0.8514543704081128,0.6819040412902483,-1.3489208439285,70.115685,0.5781131,11,2000.760028036972,0.0004801124721273858,336.07557890112207,0.003322668938144778,0.003608393041825121,-0.0010460089980945495
240,2M11262481+5326592,839814063697715840,16.217503715050952,0.04449777917002028,0.0004121318791444753,0.0009268279138034545,0.753522411682942,1.659748798916924,-3.5986959065537776,56.214947,0.6466566,42,2135.563735138495,0.0021298606910121675,316.47819632197434,-0.002701784988800446,-0.002290178551615984,-0.0020164876373459273
241,2M13341452+4021349,1476821794606940800,31.20875893534594,0.08723542706186001,0.0005096158733724805,0.001124499878888064,0.8073702852271258,0.26186651718612647,0.0002902768698010514,78.49656,0.31124935,42,2132.485981212475,0.0014398568466590296,307.4401419613548,0.0004402259949329365,-0.00043521602096929644,-0.002533072772982176
242,2M19414552+4402209,2079613685738988800,0.47968982219731515,0.024954156333651348,0.00019493500672309363,0.00029623785852035575,0.9001547135694309,-0.10348803072577947,0.007699408835976252,113.35648,0.23880428,22,1855.8739201768808,0.00037378417754725863,367.89577334424985,-0.005568397350674439,-0.0006470220210419047,0.0017808519043711992
243,2M13320470+3955552,1476783930175218816,22.774271890888485,0.07725027560672205,0.0001213561787613033,9.397719529682633e-05,0.704489627201439,0.8267432630431698,-1.300088055905982,64.317566,0.48703063,48,2242.3847136989143,0.00014718874766233292,334.50426456154366,-0.001825794082650471,-0.0067421688184259,0.001368015424660574
244,2M18595031+4635148,2107318973573441920,41.46859994538454,0.05294168840621871,0.0001469942051537271,0.00011365515334389797,0.9381576814354421,2.8489995370820536,-4.568730594054407,71.57741,0.2925895,23,2053.9632838583607,0.0003119419729800658,489.6613701076026,0.004197524289603271,0.007141424394483644,0.0024889124741257445
245,2M16514341+4743300,1408655853255469696,54.443530851820015,0.09092851301187022,8.662974021208851e-05,4.055009406807059e-05,0.809875173750783,2.6132715902362684,-6.647355590563296,55.252197,0.2512739,20,2310.7501787341457,0.0003902433543107762,519.486573539815,-0.0040819631494735135,-0.001270478338719378,0.008988182417581063
246,2M19034513+4536301,2106497157350919296,54.87212308483686,0.060834767504775455,7.822921880580797e-05,0.0005881225502437259,0.7711882193245009,-0.4509593082277194,-1.1363704864018054,164.37968,0.17898753,12,2391.098930582546,0.0003669686625866162,635.4277865478512,-0.0011329133985559547,-0.0005724556257907356,-0.005965486166556283
247,2M14412878+1336052,1179639332219895424,12.114319074986724,0.04574587747957918,0.00269892241196901,0.0007792373166798289,0.9913638014595645,-0.001339016948654979,-0.3511549563752641,293.97974,0.14383402,17,1660.844111546644,0.0009894721573241345,1029.8617476387803,6.20031480883353e-05,-0.0003790362631701363,0.0016278072298809205
248,2M19440169+4451123,2079752464723012096,76.31728959224938,0.1560706524392192,0.00035130951130549914,1.0001558967053338e-07,0.6272423485278275,-0.8410598570532369,9.275657518828679,51.7593,0.61239535,24,2306.270875424454,0.0004394622802748331,425.27864792544267,-0.011322776084849148,-0.00894641153569684,-0.0021445899010547756
249,2M13423472-1716227,6293756981485223936,30.030243743326537,0.041876479805372506,0.0002222110442128438,7.299269378688697e-05,0.81006473123582,1.0200495429773118,-1.9231819704700628,150.23201,0.28248942,8,2114.7399674727467,0.0007802143489648065,870.3618027898126,-0.0003480084812549092,-0.00045772760461220373,-0.003854503750670402
250,2M02475488+0709573,18767052874057472,27.42915084240167,0.04970241591894964,0.0015244600988759353,1.0000008667122965e-07,0.6043483554289715,-0.1498880273036394,-52.4542356145121,60.424137,0.4278398,9,2647.2761743873143,9.743252037198189e-05,1001.1802632164672,-0.00854704355566262,-0.02022996969223222,-0.02149314841179454
251,2M11224637+5221094,839477235183524096,17.616431436611947,0.046286203389072786,0.0001941393051340413,1.0443438783918823e-07,0.7895577861432588,-0.6200841141705202,3.5394273361604593,61.28687,0.4519544,47,1940.4132544054373,3.721101352047715e-05,539.0435751459476,0.008311519442348673,0.019264482590887994,0.008966010368347772
252,2M15174199-0049255,4418610440856158848,37.42754154284921,0.08867803376187058,0.00040331234343632887,8.64423049290947e-07,0.5164883653164237,1.98193346718704,-31.68454564745287,53.346188,0.3644606,14,2309.568596901412,0.0002856700197881318,516.9733722358019,-0.0014489394655588272,-0.00552747808601715,-0.00754117934308146
253,2M13372393+5431116,1562048823526317184,26.12524462043666,0.05085542459074276,0.0016990952147116246,1.0001669123260838e-07,0.7070150209368057,-0.5769142807187905,2.8186567564627816,112.08073,0.24611586,32,1883.8023054646542,0.0017019747304381216,218.29177811238395,0.001869286392660175,0.001991624313588272,-0.0009380705996239835
254,2M13304567+3637154,1474996330426927104,29.406481152904917,0.08461410391683219,0.0006683100951299465,0.00023172096166014205,0.9630879570805629,3.738947732302134,-4.148410260030756,72.1568,0.33291093,41,2056.3340738407023,0.0005523962841771741,1355.0139659477434,0.011328833984100622,0.013131461083212217,0.011570262569144344
255,2M11502218+3543422,4031651651470833408,65.749771810516,0.14875396365357352,2.744416390069018e-05,7.042044467838746e-07,0.5392353063238386,0.4851073934293109,-0.0012183405654255233,76.05058,0.48446772,11,2774.275013175651,3.8067907707372746e-05,405.48678863940313,-0.009779116142645502,-0.00041350253477821905,-0.005176695780341243
256,2M16351771+0016303,4383570757626913920,21.732260578318574,0.025430727265100945,0.0032270070921435368,0.0041887359493946305,0.9796289594750561,-4.226721674850613,4.124627587494127,205.76689,0.1795365,35,1890.0852252821148,0.003244150407383493,402.68842392783597,0.002766320772403349,0.0021104637206233582,0.0016324784283650515
257,2M18540460+4541515,2107026400400517248,55.258385794032165,0.10649693023675957,0.0003815939042419396,0.00040400402423491834,0.9339974631388395,-0.8801141800109473,0.06440966746477797,108.42946,0.26603594,22,2152.971889505052,0.000995557033617889,886.0896167091477,0.006320250793225169,0.013582205091839729,0.008441788830234224
258,2M13042703+5720487,1577009534647289216,64.05063225608637,0.12720309856858966,0.0004672242754619388,0.00030851043995255986,0.7090882063185389,-1.3846976859166085,-0.00028655164418135075,64.24583,0.45705134,26,2208.308405045496,0.0006057401658007439,697.7066070231948,-0.00924512293243226,-0.015482827761238743,-0.010116334511575781
259,2M13461873+2754339,1451788182584564224,29.387018192454434,0.11215128538452718,0.0033390194029507205,0.00023265547093593965,0.7482346868583394,-0.3890666676062157,0.4720976555126523,66.82428,0.45693156,25,2146.8756922812627,0.005064357433838104,339.3117753330637,0.004239934250470132,0.0014697333346549136,0.00844777373340349
260,2M19185014+3940563,2101041513795585024,53.68447055715524,0.03908205482653061,0.00025497894200505057,6.603854982422473e-05,0.7256794208323005,-1.4461726454244,6.3143439721759105,79.252846,0.25218764,11,2283.283181392027,0.0006263681444506429,569.6129841836282,-0.0012798496125144814,0.004932334651296191,0.0013285365000136854
261,2M18493364+4742398,2119655803272920448,25.247306834505252,0.04704210947848492,0.0006794705613461634,4.521643811052527e-05,0.819349122110559,0.623201462219731,-2.317814288816114,162.88618,0.190633,18,1947.404476846536,0.0009687677327250117,672.5635766691012,-0.002931507537972117,-0.003142635433162064,-0.001809129759629382
262,2M17025920+1046152,4444817300505758208,19.99603467801171,0.09723046898793201,7.562538796090762e-05,5.3745752096438874e-05,0.7008580859626377,-0.10496438685206817,0.45525584361434296,52.918995,0.44681716,19,2418.856386012406,0.0004528588947233076,476.5500701878339,-0.00933002031469142,-0.008150661344325632,-0.009231341475712956
263,2M11445837+2724259,4018013755916477440,51.43440433646629,0.08091249760030557,0.0019339955508150782,4.836974332543601e-07,0.8036319733754125,0.2031850319759763,-0.9119732457778987,241.26746,0.19651985,11,1992.7333307991084,0.00116359193140988,520.9151617462142,-0.0013879728076668636,-0.0034510977508007035,-0.0025545895359977144
264,2M03152508+0141466,3268564880710029440,11.717482523316903,0.030753680043456647,0.0011260010622213298,0.001522403623078784,0.7941216673823308,-0.07136708929663588,0.004544082439658023,133.77623,0.20739868,6,2151.9249394216386,0.0019300572358813923,545.9630032642237,0.00408068015958577,0.003785855587683058,0.004580094783554063
265,2M10380533+2459104,724221474260389248,27.045605776786033,0.07968757838703981,0.00016838080079124452,9.092133290873149e-05,0.9372541822179594,0.48483369426121437,-1.3838775284825549,119.316246,0.23724094,10,2234.083662724629,0.0002487172279392498,391.34450006048513,-0.0027620181677224438,0.0007957445316642282,-0.004861608851220802
266,2M03304708+7840531,555338622834769280,9.280014261160886,0.03566676469870674,0.0005590929107762855,2.3276253600027234e-05,0.8813151056429093,-0.432877384673629,0.7573438319567973,95.96551,0.24617524,26,2151.4589944202794,0.0003980805130975428,866.7649028677213,0.005629925100971075,0.007834026981892448,0.0039659442786475155
267,2M19530063+4524434,2079417903950212864,33.01882878584183,0.11056054374222277,1.0000221650425699e-07,1.0984220730375779e-05,0.6050933996018092,0.5594999935968845,-16.059058986325677,55.640007,0.34463105,23,2243.2942775901793,1.000003851010898e-07,583.1176176236356,-0.009685584427543834,-0.00984634248902048,-0.010378517804114354
268,2M15080240+2733237,1268592399887779200,1582.5192038892228,0.44195338368658066,7.562258988467321e-05,4.3290750339117385e-05,0.8925977794977726,-2.258779044936642,3.7343060028681156,61.370583,0.3164222,29,3654.326077537782,1.0000038309511355e-07,429.77411612431763,0.005443799299394181,0.0087541141912909,0.002376478545099126
269,2M19234729+3846372,2052848445981103104,17.81556138688029,0.04557761587031019,0.0007679080725832611,0.0008886514180738364,0.7829509465335877,0.9403830089805013,-2.379700407526756,90.07241,0.24006571,10,2133.0430977862807,0.001682292417218522,384.3626440927272,0.0028055312021638503,-0.0005537902600125066,0.002609879459781547
